glcm_contrast,glcm_correlation,glcm_homogeneity,texture_entropy,lbp_histogram_mean,gabor_mean_response,dwt_texture_energy,class_label
656.4928641732284,0.8776193025775978,0.0839979637421738,7.441992,0.09999999999389649,24.97589111328125,3302821.250000001,Castor
369.34196604330714,0.8575856525264292,0.08682095262470715,7.02008,0.09999999999389649,17.77435302734375,1973608.5000000005,Castor
321.37376968503946,0.7873601894059384,0.11434966328889597,6.5613313,0.09999999999389649,15.657958984375,1880869.5000000005,Castor
418.7445250984252,0.6803892513971063,0.0872749003673466,6.64514,0.09999999999389649,20.25799560546875,2497026.500000001,Castor
384.22484005905517,0.772865692755499,0.09117523057027627,6.840634,0.0999999999938965,16.62176513671875,2143278.0000000005,Castor
205.1110974409449,0.8818657446701434,0.15170528409902995,6.752043,0.09999999999389649,11.57958984375,1151871.7500000005,Castor
184.32246555118115,0.8941548942725712,0.16381502579856627,6.7431192,0.09999999999389649,10.70294189453125,1055001.7500000002,Castor
153.15385088582678,0.8983006737599645,0.1805766187646038,6.5772963,0.09999999999389649,10.943603515625,855637.0000000002,Castor
217.69211368110243,0.8982773723947606,0.17510146119898742,6.911783,0.09999999999389649,13.23553466796875,1403582.7500000005,Castor
267.97397883858275,0.8184992447777046,0.15109160583407527,6.6587577,0.09999999999389647,12.946533203125,1360163.5000000005,Castor
213.51771653543307,0.8024678577860392,0.16495331354678863,6.44803,0.09999999999389647,11.42791748046875,1090737.5000000002,Castor
337.3069020669292,0.880350798185841,0.09685524499391326,6.5466366,0.09999999999389649,13.9674072265625,1846351.2500000005,Castor
247.396468996063,0.8754626144291622,0.10484967343599377,6.246551,0.09999999999389649,12.444580078125,1366648.2500000005,Castor
102.20361712598425,0.9282992677968405,0.2769553808238907,6.621352,0.09999999999389649,10.1492919921875,662868.5000000002,Castor
131.77934301181105,0.8307805353101124,0.14919228807960108,6.2099123,0.09999999999389649,9.986572265625,784852.2500000002,Castor
867.3417814960632,0.5388447481231546,0.058107449601434734,6.9421215,0.09999999999389647,28.90460205078125,5185237.250000002,Castor
854.0484128937005,0.5924495782694934,0.053990097131134444,7.0124493,0.09999999999389649,26.03131103515625,5014622.250000002,Castor
713.2550442913387,0.7540322477741523,0.06474957197316324,7.1404686,0.09999999999389649,23.61761474609375,3911043.7500000014,Castor
774.9486343503936,0.8301321452493406,0.06631154570960474,7.3055644,0.09999999999389649,30.43048095703125,4217224.750000002,Castor
444.1889763779528,0.7655505288109299,0.06979980359596509,6.958967,0.09999999999389649,15.44708251953125,2549133.500000001,Castor
540.4460506889765,0.7658571114593645,0.0645012951722098,7.0975924,0.09999999999389647,16.91961669921875,3267082.250000001,Castor
956.9350393700789,0.562145517421062,0.05586628983010756,7.038737,0.09999999999389647,27.06866455078125,5583930.500000002,Castor
174.2277312992126,0.9617143688727272,0.25911978623995585,6.7004457,0.09999999999389649,12.068359375,1039595.0000000003,Castor
198.52583661417322,0.9468346085058827,0.25071394791895996,6.384077,0.09999999999389649,12.81317138671875,946427.0000000002,Castor
132.84122785433075,0.9386743746898694,0.2503345334082725,6.439895,0.09999999999389649,11.8563232421875,808748.7500000002,Castor
2068.4205831692916,0.4457394839107534,0.03630978691453551,7.412788,0.09999999999389649,54.188232421875,11696869.000000004,Castor
1894.6384719488192,0.4909409063082565,0.036708156187042436,7.422427,0.09999999999389649,53.0546875,10778462.500000004,Castor
1634.2981668307086,0.5216587702983524,0.04050660793674843,7.3211155,0.09999999999389649,49.0196533203125,9268623.250000004,Castor
1731.3654650590559,0.511728238276701,0.04031963506219266,7.3614545,0.09999999999389649,51.11376953125,9907130.250000004,Castor
433.75762795275597,0.9303110822894841,0.2024301758182075,7.572064,0.09999999999389649,19.822509765625,2424767.5000000005,Castor
328.8380905511811,0.9415105757472855,0.2839551770077471,6.4960985,0.09999999999389649,18.9239501953125,1810710.0000000005,Castor
224.29053887795274,0.9449686804517637,0.2666033562276549,6.68895,0.09999999999389649,16.61016845703125,1089449.2500000005,Castor
285.91972194881896,0.944500854378057,0.2566614533495416,6.750196,0.09999999999389649,16.90081787109375,1400696.5000000005,Castor
131.47717765748033,0.9638185597048979,0.4876279582104303,6.379402,0.09999999999389649,10.76214599609375,593963.5000000002,Castor
395.7341289370078,0.8815993013717881,0.10259615522976194,7.001395,0.09999999999389649,16.8909912109375,2448711.5000000005,Castor
344.56926673228355,0.90466914558981,0.10734712000497285,7.1787567,0.09999999999389649,16.70953369140625,2176688.000000001,Castor
304.44795767716545,0.8977799802179338,0.10242538334259395,6.966661,0.09999999999389649,14.933349609375,1922982.2500000005,Castor
473.90692667322844,0.6902138304613067,0.08771485404133442,6.755734,0.09999999999389649,16.07012939453125,2847450.250000001,Castor
408.0735728346458,0.7616951317488891,0.09279534987453315,6.789196,0.09999999999389649,19.855224609375,2307172.500000001,Castor
484.12985974409446,0.7907208858706107,0.0880395725318419,6.8361197,0.0999999999938965,18.002197265625,2843712.000000001,Castor
339.07794045275597,0.8650162897378518,0.12340852357421343,7.1315207,0.09999999999389649,16.12530517578125,2581460.750000001,Castor
310.02946604330714,0.9164491076529226,0.12896567855247884,7.23653,0.09999999999389649,15.700439453125,2609720.500000001,Castor
250.58193897637796,0.8036707606987256,0.12292771847096227,6.654957,0.09999999999389649,11.068603515625,2310091.750000001,Castor
309.0819389763779,0.901942510141883,0.13985009513943897,6.9430737,0.0999999999938965,13.07391357421875,2685624.750000001,Castor
150.1142347440945,0.8822185742438489,0.14772113625289007,6.639682,0.09999999999389649,10.14447021484375,1765354.7500000005,Castor
224.9036663385827,0.8843988879214296,0.11553217794062676,6.8838615,0.09999999999389649,10.757080078125,2657136.250000001,Castor
218.90809547244092,0.8375886569935092,0.11514568936854784,6.6673064,0.09999999999389647,9.16986083984375,2364301.500000001,Castor
398.35334645669286,0.8782819742185449,0.14179104301181242,6.896632,0.09999999999389649,18.27593994140625,2003441.2500000005,Castor
202.14179379921262,0.9391627311059663,0.14316461439109535,7.18894,0.09999999999389649,12.89862060546875,1089543.7500000002,Castor
209.07726377952758,0.9029881529507213,0.1143567535501757,6.8489985,0.09999999999389649,11.92816162109375,1145317.5000000005,Castor
805.6104207677166,0.7296002867468769,0.07265372276497757,7.151626,0.09999999999389649,28.81793212890625,4462708.000000002,Castor
990.7519685039372,0.7423301265160552,0.06270635457046017,7.266857,0.09999999999389649,32.3585205078125,5226256.000000002,Castor
377.26919291338584,0.8988692068307164,0.3544884726667909,7.092861,0.0999999999938965,16.88189697265625,1935173.7500000005,Castor
673.0258366141734,0.78626873484746,0.15640030455281764,7.2723317,0.09999999999389649,21.869873046875,3911528.000000001,Castor
1316.790292814961,0.753995616651497,0.1228575868997645,7.4504027,0.09999999999389649,34.0989990234375,7259393.250000002,Castor
964.9853592519688,0.8263185421889111,0.16946877193509716,7.543134,0.09999999999389647,28.72357177734375,5302069.000000002,Castor
633.4746555118111,0.846812870470886,0.18053731916722868,7.2875414,0.09999999999389649,23.26922607421875,3417325.750000001,Castor
535.4084030511813,0.8370072355676503,0.12427720127535534,7.0594,0.09999999999389649,20.70477294921875,2585800.2500000005,Castor
379.31108513779543,0.8491188673123459,0.15219726675890075,7.0004425,0.0999999999938965,17.03912353515625,1901600.0000000005,Castor
339.2931225393702,0.861598652393989,0.14975838165855607,7.003941,0.09999999999389647,16.548583984375,1677997.7500000005,Castor
309.7922613188977,0.7951372169145402,0.09586879612856151,6.5310836,0.09999999999389649,14.39251708984375,1758551.0000000005,Castor
443.03838582677173,0.7990875084171069,0.10098982934614638,7.026566,0.09999999999389647,16.01678466796875,2861708.250000001,Castor
314.20976870078744,0.9256061703802652,0.15580796690737703,7.380237,0.09999999999389649,14.9989013671875,2605668.500000001,Castor
379.63250492125997,0.8744057894871519,0.11498856880876206,7.2126956,0.0999999999938965,16.36737060546875,3461930.250000001,Castor
375.3935777559056,0.7329205682821823,0.08844100267616906,6.3322678,0.09999999999389649,16.18402099609375,2082653.5000000007,Castor
391.4669660433072,0.7782870929668078,0.11412613288193171,6.781757,0.09999999999389649,16.72479248046875,3172745.250000001,Castor
846.886811023622,0.7798714422602926,0.06767906690836055,6.9612136,0.09999999999389649,31.28753662109375,4774509.250000002,Castor
735.2058316929135,0.8236631132584735,0.07222362019283383,7.082009,0.09999999999389649,29.69976806640625,4118093.0000000014,Castor
900.2178887795277,0.7591413332461682,0.06483014431479395,7.056311,0.0999999999938965,36.12908935546875,4924560.250000002,Castor
897.4530019685042,0.9085055526884422,0.2684983596053218,7.2257423,0.09999999999389646,28.43310546875,4182189.500000001,Castor
1302.9076648622051,0.8413964742063893,0.17116385710112503,7.440901,0.09999999999389649,40.46954345703125,6309680.500000002,Castor
989.1719365157483,0.8760869707446096,0.2357853003926603,7.2999854,0.09999999999389649,27.66656494140625,4918620.000000002,Castor
1484.144131397638,0.8129594737464294,0.18451063734659398,7.337166,0.09999999999389649,36.91082763671875,6577730.250000002,Castor
612.0140871062993,0.8781172622404142,0.11983658992210573,7.371449,0.09999999999389649,19.4140625,3818004.000000001,Castor
657.8031496062993,0.859673087212705,0.09910843444866044,7.4130397,0.09999999999389649,21.63519287109375,3861903.250000001,Castor
483.6083907480314,0.838264007220294,0.11006853620429304,7.1012063,0.09999999999389649,17.07843017578125,2904442.750000001,Castor
751.5462598425197,0.8188748655052415,0.07144877937764134,7.2994347,0.09999999999389649,34.74749755859375,4161668.0000000014,Castor
904.7762057086613,0.7297684948415819,0.05611776441275949,7.325312,0.09999999999389649,34.32525634765625,4875853.500000002,Castor
961.2607037401574,0.6703595437894282,0.05255347993832754,7.279584,0.09999999999389649,34.5562744140625,5097139.250000002,Castor
514.8036417322834,0.8226855946857997,0.08602188337693879,6.8478303,0.0999999999938965,15.95635986328125,2851960.750000001,Castor
418.0978715551182,0.8168985868919718,0.07448428860500945,6.863792,0.09999999999389649,14.41497802734375,4073636.250000001,Castor
551.2562746062993,0.7670921539863541,0.07187430706899081,6.9620337,0.09999999999389649,16.94891357421875,4927562.500000002,Castor
474.2232406496063,0.8007665588720619,0.08960180699675017,6.9361467,0.09999999999389649,16.2381591796875,2534295.750000001,Castor
549.5606545275591,0.7661879325686289,0.08584976043478852,6.9623365,0.09999999999389649,13.97552490234375,3080961.250000001,Castor
613.0031373031497,0.6497833620286729,0.07001323739721467,6.773277,0.09999999999389647,16.10748291015625,3493875.5000000014,Castor
463.3697711614173,0.8632156383320064,0.08691667836009456,7.1459618,0.09999999999389649,16.03326416015625,3946272.750000001,Castor
479.0465059055118,0.7240127340070847,0.07637945953671374,6.8020315,0.09999999999389646,15.071044921875,4169239.250000001,Castor
346.4322096456693,0.8832070144497588,0.08699026508431293,7.1155663,0.09999999999389649,13.10455322265625,3460406.500000001,Castor
407.07221948818915,0.8852905801236542,0.08948783165824967,7.310565,0.09999999999389649,15.5521240234375,3201770.750000001,Castor
405.5309424212599,0.7781395434943738,0.07964141694665575,6.899983,0.09999999999389649,14.162841796875,3680643.500000001,Castor
435.30204232283467,0.7928483655468623,0.06818003588856626,6.9901586,0.09999999999389649,14.9849853515625,2497914.250000001,Castor
300.4907111220472,0.4914032837852271,0.08114029220052386,6.1224833,0.09999999999389649,10.90045166015625,1783416.7500000007,Castor
435.4825295275591,0.494558272448012,0.06632219975847202,6.34593,0.09999999999389649,12.38592529296875,2694794.750000001,Castor
678.2685162401574,0.7553684877304075,0.058807027698568076,7.2313833,0.09999999999389649,19.69097900390625,4051731.5000000014,Castor
688.4135703740159,0.7368235148289571,0.058073451456349505,7.187188,0.09999999999389649,19.16094970703125,4131306.7500000014,Castor
691.958845964567,0.6852340643135085,0.05937650640898586,7.070642,0.09999999999389647,18.87005615234375,4338037.250000002,Castor
251.12715305118112,0.912390872817749,0.16931495998341606,7.1568656,0.09999999999389649,13.91192626953125,2557857.000000001,Castor
306.1251845472441,0.8660518129927399,0.14835646471897956,7.072674,0.09999999999389649,14.35772705078125,2967320.250000001,Castor
405.44629675196853,0.7818597367729843,0.1628897192360159,6.929896,0.09999999999389649,16.04888916015625,3514381.750000001,Castor
1005.8394438976381,0.6347193972989448,0.05365839173638535,7.1119304,0.09999999999389647,25.88055419921875,5780024.750000002,Castor
1002.3003198818898,0.635011065115747,0.05098800024446049,7.067319,0.09999999999389647,25.60546875,5782660.000000002,Castor
983.3400590551183,0.3208597303852546,0.04589296079940818,6.771715,0.09999999999389649,28.107177734375,5685185.750000002,Castor
903.2348671259842,0.7668948228805057,0.05830934181034918,7.3428984,0.09999999999389649,24.09649658203125,5219717.000000002,Castor
911.8059793307087,0.7837414208850058,0.05400705038854412,7.364172,0.09999999999389649,24.6519775390625,5184799.250000002,Castor
817.1609867125985,0.7515225814096513,0.05314173111724825,7.183161,0.09999999999389649,23.01300048828125,4708324.250000002,Castor
618.3694635826773,0.8154246906977641,0.0763596572481876,7.322366,0.09999999999389649,22.95965576171875,4053224.5000000014,Catharanthus
684.1244463582676,0.7932939688606812,0.07384517982667797,7.3210635,0.09999999999389649,24.71258544921875,4362666.250000002,Catharanthus
225.89702263779532,0.94516504198407,0.11138682553406189,7.3544645,0.09999999999389647,11.362548828125,1575894.2500000005,Catharanthus
241.75485974409455,0.9412455189943321,0.10651972744617813,7.3536563,0.09999999999389649,11.4140625,1594879.7500000005,Catharanthus
334.6890994094488,0.8686876330734158,0.08872773525059542,7.092717,0.09999999999389649,12.6346435546875,2152829.250000001,Catharanthus
853.3089320866142,0.897167713967836,0.12332665128552633,7.767664,0.0999999999938965,26.92669677734375,8360145.750000003,Catharanthus
880.9392839566929,0.8936486261850367,0.12365501120064042,7.7704086,0.09999999999389649,26.832275390625,8495656.750000002,Catharanthus
448.7097687007874,0.8745025864247958,0.07690605375940056,7.280807,0.09999999999389649,13.44024658203125,2957967.000000001,Catharanthus
439.1454232283465,0.8762652913568046,0.07480877316714395,7.275809,0.09999999999389649,13.3106689453125,2965133.250000001,Catharanthus
476.7838336614173,0.7954913560258996,0.0880776120906947,7.092675,0.09999999999389649,17.3590087890625,3443708.000000001,Catharanthus
86.9220595472441,0.9726047710726107,0.28604170855272903,7.204919,0.09999999999389649,7.91180419921875,976980.5000000003,Catharanthus
160.39025590551185,0.9541761026634715,0.23474682350883028,7.308365,0.09999999999389649,10.03741455078125,1317678.7500000005,Catharanthus
161.24464812992125,0.955847229923203,0.2324635903692545,7.322439,0.09999999999389649,9.8651123046875,1281310.5000000005,Catharanthus
57.170521653543304,0.9502755120955982,0.17111236993945833,6.2469883,0.09999999999389649,6.30621337890625,523789.7500000001,Catharanthus
57.416031003937,0.9579080548021239,0.177570508782007,6.3380256,0.09999999999389649,6.3804931640625,519363.7500000001,Catharanthus
128.6607406496063,0.9238321848607722,0.11981267684123652,6.6583557,0.09999999999389649,7.19970703125,1046009.2500000003,Catharanthus
109.65120570866141,0.8698668517264473,0.12618588466697434,6.3396673,0.09999999999389647,6.61077880859375,1303358.7500000002,Catharanthus
33.20749261811024,0.9128115833350702,0.20696180029609035,5.639796,0.09999999999389649,5.80865478515625,222285.0000000001,Catharanthus
27.772207185039374,0.9198355479171827,0.22594784462976844,5.5672927,0.0999999999938965,5.7864990234375,196500.75000000006,Catharanthus
28.45589320866142,0.875068637198098,0.23231252225553803,5.3933864,0.09999999999389649,5.78521728515625,201204.50000000006,Catharanthus
62.01015009842521,0.9240864099787507,0.1587314505080618,5.908193,0.09999999999389647,6.00067138671875,479044.2500000001,Catharanthus
60.31409940944883,0.9201994501850833,0.16554850183765468,5.8667607,0.09999999999389649,6.09893798828125,464802.5000000001,Catharanthus
36.67679625984252,0.8704200117549515,0.20132075389900494,5.4662538,0.09999999999389649,5.7615966796875,351672.75000000006,Catharanthus
29.13441190944882,0.9672852275231663,0.22932769432594738,6.1133323,0.09999999999389649,6.06201171875,260797.00000000012,Catharanthus
29.399114173228337,0.9621250178508106,0.2311580637292318,6.032664,0.09999999999389649,5.90704345703125,240613.50000000006,Catharanthus
35.07154281496064,0.8928881535557739,0.22468574474538924,5.4185076,0.09999999999389649,5.86090087890625,396374.0000000001,Catharanthus
50.87524606299212,0.8659559017187628,0.17507900184885455,5.6984353,0.09999999999389649,5.9222412109375,353609.5000000001,Catharanthus
16.79109251968504,0.9706367016368151,0.2695098320491257,6.0534577,0.09999999999389649,5.54412841796875,112678.25000000003,Catharanthus
909.6383489173228,0.9063625457619915,0.06083150087087806,7.745836,0.09999999999389649,39.31439208984375,4351846.250000001,Catharanthus
537.3062869094488,0.9536723798811444,0.09736468441927632,7.824841,0.09999999999389649,31.7186279296875,6058263.250000002,Catharanthus
451.4423597440946,0.9637532901920216,0.10539939712811047,7.754861,0.09999999999389649,30.48297119140625,5226560.500000001,Catharanthus
1088.4276574803148,0.9032688943157533,0.056135407467710424,7.8401346,0.09999999999389649,49.234130859375,5366106.750000002,Catharanthus
812.6742741141734,0.9241510037594133,0.06909353599269838,7.7127457,0.09999999999389649,35.96551513671875,4113177.750000001,Catharanthus
828.6663385826773,0.9174163380406768,0.0667407443287434,7.753972,0.09999999999389649,39.7259521484375,4073787.500000001,Catharanthus
878.3221579724411,0.9061469821166555,0.06021405287896376,7.735738,0.09999999999389649,36.6478271484375,4453275.750000001,Catharanthus
874.6524360236222,0.9051535998665728,0.05614949215271659,7.7304544,0.09999999999389649,37.5914306640625,4272794.500000001,Catharanthus
793.970472440945,0.913259529612206,0.057462250206296785,7.738207,0.09999999999389649,35.65966796875,3751205.250000001,Catharanthus
855.4927411417326,0.8944306933185258,0.06279910197075374,7.764996,0.09999999999389649,30.95391845703125,4716889.500000002,Catharanthus
946.281065452756,0.9078464076531682,0.07260470295985272,7.8039465,0.09999999999389649,35.84130859375,5553168.000000002,Catharanthus
997.3017962598428,0.8947038460795728,0.06724392163896117,7.8702426,0.09999999999389649,43.6033935546875,5373559.500000002,Catharanthus
875.4481422244094,0.9192423420617581,0.05985081208623798,7.7330656,0.09999999999389649,55.00714111328125,5281785.500000002,Catharanthus
519.2068159448818,0.9301528839537742,0.07519741643570871,7.3620124,0.09999999999389649,30.0870361328125,3316231.250000001,Catharanthus
580.5936269685039,0.9323476375939131,0.07466709079343739,7.648063,0.09999999999389647,31.23809814453125,3681217.750000001,Catharanthus
267.4671505905513,0.7367345954517225,0.08395926532930346,6.50302,0.09999999999389649,23.8739013671875,1624195.2500000005,Catharanthus
94.27977362204724,0.911469927533819,0.15221107140319146,6.2506347,0.09999999999389649,20.14166259765625,633321.2500000002,Catharanthus
77.26525590551182,0.8294306043833836,0.1652007018716328,5.7420607,0.09999999999389649,16.916748046875,528009.7500000001,Catharanthus
459.884719488189,0.8688009807555719,0.07399730542113274,7.2627015,0.09999999999389647,24.41815185546875,2951980.000000001,Catharanthus
363.355376476378,0.8128461759660582,0.09136391899921345,6.902918,0.09999999999389649,21.91619873046875,2368148.500000001,Catharanthus
379.70232529527567,0.8306744155680869,0.08973880367937231,6.965212,0.09999999999389649,24.85205078125,2500844.000000001,Catharanthus
303.437130905512,0.8088071454708098,0.09227716473874358,6.754956,0.09999999999389649,26.13909912109375,1903381.2500000005,Catharanthus
313.9418676181103,0.8546650927869696,0.08614405101528545,6.9002385,0.09999999999389649,24.82177734375,2182702.5000000005,Catharanthus
256.1521899606299,0.901375102290572,0.10748851458236304,6.987683,0.09999999999389649,19.0518798828125,1561428.7500000005,Catharanthus
284.71056840551194,0.9005248845988222,0.09986042106558717,7.0534887,0.09999999999389647,20.462646484375,1750706.2500000005,Catharanthus
259.3355684055119,0.9052861730320084,0.10452418472641803,7.0181875,0.09999999999389649,19.80859375,1581775.2500000005,Catharanthus
266.1235851377953,0.8935714035376102,0.10362051747251959,6.975682,0.09999999999389649,19.995361328125,1650250.2500000005,Catharanthus
292.3048105314961,0.8913652747593713,0.09247548503514107,7.021861,0.09999999999389649,22.62567138671875,1878367.2500000007,Catharanthus
274.1508981299213,0.9034174136661725,0.10056949714001677,7.0627193,0.09999999999389649,21.542724609375,1717193.0000000005,Catharanthus
244.69777312992125,0.8848621128350435,0.10500387501674617,6.8732934,0.09999999999389649,22.38604736328125,1563387.2500000005,Catharanthus
259.56822096456693,0.8946208499547703,0.10172420714635978,6.9786434,0.0999999999938965,21.6397705078125,1716390.2500000005,Catharanthus
234.2392347440945,0.9191512298849267,0.10912677477035441,6.8942986,0.09999999999389647,19.03765869140625,1530203.7500000005,Catharanthus
216.996001476378,0.9047342458627518,0.11556000383531713,6.875752,0.09999999999389649,21.67095947265625,1403262.5000000005,Catharanthus
291.19205216535437,0.9133788484729577,0.09555074215812939,7.215663,0.09999999999389649,17.6080322265625,1794940.7500000005,Catharanthus
314.16547736220474,0.9147280704444937,0.09353036624643553,7.2852616,0.09999999999389649,18.16534423828125,2053630.5000000007,Catharanthus
256.4640132874016,0.9011682756278845,0.10240578319693744,6.946045,0.09999999999389647,19.1876220703125,1594642.2500000005,Catharanthus
284.51593257874015,0.9101756008998227,0.09777149302280516,7.183745,0.0999999999938965,18.2840576171875,1844728.5000000005,Catharanthus
25.429441437007874,0.9680945299763501,0.4090972541456405,5.315373,0.0999999999938965,2.04852294921875,325078.50000000006,Catharanthus
25.691683070866148,0.9778663066362459,0.47727011898521005,4.9117293,0.0999999999938965,1.96868896484375,307410.50000000006,Catharanthus
27.49440206692914,0.9606898322309309,0.43351884970637355,5.078236,0.09999999999389647,1.95343017578125,361271.0000000001,Catharanthus
26.95404773622047,0.9804250567815886,0.37193982791498675,4.931953,0.09999999999389647,2.01019287109375,395182.50000000006,Catharanthus
22.9330093503937,0.9574892251224617,0.4491178129837288,4.838966,0.09999999999389649,1.8126220703125,288331.75000000006,Catharanthus
30.72428641732284,0.9736963257572728,0.43019589963768823,5.0461583,0.09999999999389649,2.61944580078125,359290.0000000001,Catharanthus
28.25971948818898,0.9745909694753231,0.37434111136621956,5.101032,0.09999999999389649,2.37744140625,354047.75000000006,Catharanthus
47.6507750984252,0.9814825595809772,0.450671570696146,5.0495133,0.09999999999389649,2.96282958984375,534066.5000000001,Catharanthus
25.002214566929137,0.9552079996441799,0.3813715400219651,5.188918,0.09999999999389649,1.807861328125,367863.75000000006,Catharanthus
25.047059547244096,0.952931682506451,0.3876581345940141,5.176594,0.09999999999389649,1.8416748046875,351397.75000000006,Catharanthus
22.285187007874015,0.9823327109627426,0.47747166316294315,5.259791,0.09999999999389649,1.90948486328125,336094.00000000006,Catharanthus
28.502460629921256,0.9470889443353028,0.4182717016073113,5.0487375,0.09999999999389649,1.9271240234375,385790.75000000006,Catharanthus
22.491695374015745,0.939850093319009,0.4665690589499215,4.9057446,0.09999999999389649,1.9716796875,276152.75000000006,Catharanthus
32.86220472440945,0.9274683189071483,0.4249191436910995,4.968401,0.09999999999389649,2.05218505859375,385396.25,Catharanthus
35.26224163385826,0.9769922646337649,0.41735541331330867,4.7489395,0.09999999999389647,2.20391845703125,386442.0000000001,Catharanthus
27.593688484251967,0.9653154967536168,0.3774505862703039,5.38395,0.09999999999389649,2.03155517578125,401589.00000000006,Catharanthus
38.168430118110244,0.9783914287060983,0.3566610678646931,5.418848,0.09999999999389649,2.50732421875,518286.2500000001,Catharanthus
19.794537401574807,0.9646362011880149,0.41908127010759266,5.213141,0.09999999999389647,1.5565185546875,314030.75000000006,Catharanthus
102.76297982283467,0.9681140872293986,0.3770365321837129,6.2057877,0.09999999999389649,12.12158203125,727282.0000000001,Catharanthus
256.33150836614175,0.945471266682314,0.36983204984046564,6.346502,0.09999999999389649,17.29949951171875,1367720.5000000002,Catharanthus
80.31446850393702,0.9585943247777851,0.37403050751217987,6.240063,0.09999999999389649,11.95184326171875,656326.5000000002,Catharanthus
1607.0348794291344,0.5896992277010216,0.05970145025052989,7.395065,0.09999999999389649,49.32000732421875,9291409.750000004,Catharanthus
1933.1960506889766,0.45136906639947594,0.04900281856129586,7.284592,0.09999999999389649,53.43231201171875,10738893.000000004,Catharanthus
1708.6033464566926,0.5444426208512352,0.05759529075650877,7.290274,0.09999999999389649,50.4703369140625,9493384.000000004,Catharanthus
351.21930364173227,0.9369756233076082,0.13046854999011412,7.635017,0.09999999999389646,14.98541259765625,2612849.500000001,Catharanthus
421.0612696850394,0.9308353604626708,0.13208828190177957,7.665289,0.09999999999389649,20.62579345703125,2963476.250000001,Catharanthus
280.2120447834646,0.9489506097111879,0.14007520987320585,7.633536,0.09999999999389649,11.745361328125,2394466.500000001,Catharanthus
623.5519808070866,0.7650894681107263,0.05976973616751539,7.1493835,0.09999999999389649,15.47637939453125,3701389.7500000014,Catharanthus
613.1229084645671,0.7604806395656598,0.05694663501192834,7.0984745,0.0999999999938965,14.59088134765625,3488816.0000000014,Catharanthus
605.4993848425197,0.7689871474284272,0.06154215294517276,7.1613493,0.09999999999389649,15.9793701171875,3887158.7500000014,Catharanthus
