canny_edge_count,edge_pixel_ratio,sobel_gradient_mean,sobel_gradient_std,laplacian_variance,class_label
4018,0.2452392578125,95.43485685602711,70.18724771906524,7358.9610200971365,Castor
4062,0.2479248046875,93.97425249290488,64.2738721401172,7524.625731468201,Castor
3051,0.18621826171875,84.10661379801896,63.818013854898474,5572.4830322265625,Castor
2885,0.17608642578125,88.80637540150188,82.12796799812259,5673.8646921515465,Castor
2722,0.1661376953125,75.85907549898059,53.40612913593076,3423.302714332938,Castor
3366,0.2054443359375,84.04188397920169,61.326843688206004,4215.295867860317,Castor
4387,0.26776123046875,100.84473462990493,70.25515992061315,8196.23869567737,Castor
771,0.04705810546875,44.44461672254775,73.5126428689197,730.0571528635919,Castor
873,0.05328369140625,44.28315021051574,75.1796930694122,754.7701327465475,Castor
864,0.052734375,41.74145868747066,61.99337234360465,571.0105836391449,Castor
5655,0.34515380859375,164.47856189642266,108.77560959558403,15880.674435004592,Castor
5472,0.333984375,155.51796013472836,105.09250720972832,14827.91189430654,Castor
5368,0.32763671875,143.83569495944323,98.47879656612442,12662.376778706908,Castor
5436,0.331787109375,146.4402913919634,99.59310390344702,13436.24830937013,Castor
1325,0.08087158203125,61.44467975361928,98.25422142695628,1980.1484179757535,Castor
924,0.056396484375,53.72142109649464,95.38792356095996,1275.923058833927,Castor
922,0.0562744140625,45.95614474788569,72.31462559098611,922.1343228667974,Castor
925,0.05645751953125,49.82826308206498,87.01274999168308,1155.3439893685281,Castor
474,0.0289306640625,29.826915469025618,66.44109204578454,326.9516491256654,Castor
2087,0.12738037109375,72.75201214933557,70.22271056295726,3011.6248854994774,Castor
2031,0.12396240234375,66.83960310010474,59.64313572458354,2868.5800175517797,Castor
1530,0.0933837890625,61.81255492880546,53.815427760889065,2510.599434956908,Castor
2243,0.13690185546875,73.11011428802914,65.23683702182097,3800.223819360137,Castor
1973,0.12042236328125,66.02706528936203,55.6467863660434,3064.297846045345,Castor
1583,0.09661865234375,72.79099793596592,77.82036098190108,3272.687988385558,Castor
2267,0.13836669921875,78.84368724348825,70.06526765702824,2692.960943426937,Castor
2780,0.169677734375,82.67649084954019,70.49373576215362,2639.3446430563927,Castor
2332,0.142333984375,73.11221314704711,56.6848850061003,2556.53622924909,Castor
2680,0.16357421875,77.49545021687779,60.50295883437989,3120.830451156944,Castor
1467,0.08953857421875,64.79511618133031,50.98283928411385,1772.69541400671,Castor
2984,0.18212890625,78.04937941261912,57.895653360097135,2774.19992159307,Castor
2462,0.1502685546875,72.24493619474504,50.44637545707603,2624.6478857658803,Castor
1092,0.066650390625,67.5748798957531,85.32530945870036,1867.2951924800873,Castor
959,0.05853271484375,49.20011986275102,58.34139040507333,1205.7139902077615,Castor
1273,0.07769775390625,52.61526125462582,51.32209825636122,1328.1825845241547,Castor
3107,0.18963623046875,98.18830744823805,94.22236988372224,5101.952042367309,Castor
3465,0.21148681640625,105.16948847298707,97.29380256005963,6647.635800536722,Castor
1446,0.0882568359375,57.089346127221106,93.15254831194117,1529.1963157653809,Castor
3079,0.18792724609375,97.13105994707183,108.15118142289391,3651.0967437289655,Castor
3414,0.2083740234375,146.24097303779877,154.29917576536783,5845.4099861346185,Castor
2921,0.17828369140625,115.55890487745344,133.11174092791217,4440.876418530941,Castor
2878,0.1756591796875,93.15758108971484,102.63016065247228,2954.0051913820207,Castor
2847,0.17376708984375,97.63151809045303,101.91611459730672,1995.4349210262299,Castor
2283,0.13934326171875,81.26655464726205,86.80613995365877,1415.459331151098,Castor
2463,0.15032958984375,80.12031993022177,77.11860591468327,1247.6196936964989,Castor
1136,0.0693359375,60.21890748244906,54.94154677909619,2258.2389356940985,Castor
2132,0.130126953125,74.8481779792858,72.0875085972548,3445.737972199917,Castor
2160,0.1318359375,73.40034744271709,67.0633096859274,2670.7699905000627,Castor
3245,0.19805908203125,89.3088540909788,76.09355182789398,3353.6243848763406,Castor
1128,0.06884765625,61.3375214339287,62.72363285587986,2609.0545737594366,Castor
2971,0.18133544921875,87.136614938743,72.66907991631942,3510.6760826073587,Castor
2492,0.152099609375,97.16870165548045,104.2236435818613,5679.208137240261,Castor
2328,0.14208984375,92.11020117085377,92.871859439831,5194.461746156216,Castor
2763,0.16864013671875,101.60225195078633,101.23643801963766,6209.015229668468,Castor
2179,0.13299560546875,98.35580404459415,146.75986285065997,3102.6593418978155,Castor
2675,0.16326904296875,120.69116888001719,155.8309914051273,4241.520904209465,Castor
2460,0.150146484375,103.13224200018257,150.0990832771499,3410.545132100582,Castor
3007,0.18353271484375,129.31081960654876,165.16272018743774,4964.597662206739,Castor
2987,0.18231201171875,93.74806764393317,93.92062147485953,4454.434489633888,Castor
2730,0.1666259765625,92.82643191390683,94.01373579230328,4420.403469905257,Castor
2029,0.12384033203125,78.06407208592057,73.37780595777375,3541.347445871681,Castor
3826,0.2335205078125,94.06055757690248,68.78768984307592,5705.636862695217,Castor
3967,0.24212646484375,107.96428336178747,86.52995788135517,5690.272529777139,Castor
3957,0.24151611328125,110.9974183121829,94.13367652314797,6030.226662099361,Castor
1912,0.11669921875,78.00413317186965,76.95283301403839,4081.9160012565553,Castor
2727,0.16644287109375,92.57865928412383,92.80446658434965,4187.38513559103,Castor
3415,0.20843505859375,101.23071455175938,96.14504867876335,5339.956154093146,Castor
2203,0.13446044921875,77.27476559469088,67.83219134997974,2995.860643133521,Castor
2284,0.139404296875,78.40041685800156,70.74709874080764,4619.707216724753,Castor
2729,0.16656494140625,83.28037638707212,68.11408941902025,5202.766404375434,Castor
2560,0.15625,94.62980847902375,97.65576878159759,4059.822930123657,Castor
2934,0.1790771484375,89.5161559610043,85.44437657890273,4644.461987968534,Castor
2227,0.13592529296875,85.72678603744339,88.60563228532703,3490.756827354431,Castor
2346,0.1431884765625,86.50850839095499,87.55269073354062,3391.601982858032,Castor
2404,0.146728515625,86.46580652067288,84.42875166326377,4093.961173772812,Castor
2210,0.1348876953125,71.12047578413765,48.6418897845881,3541.656169652939,Castor
1089,0.06646728515625,58.420738743841675,40.44862795415682,2560.998870611191,Castor
1819,0.11102294921875,68.99748704568111,48.99064308116465,4034.80748417601,Castor
4543,0.27728271484375,100.65408757384193,66.88527696582071,5371.440145254135,Castor
4616,0.28173828125,103.02687494792005,68.19454253266225,5408.707360800356,Castor
4353,0.26568603515625,100.44835777849322,70.78382292284427,5616.998937096447,Castor
2249,0.13726806640625,90.36992885581537,87.79724598716525,1942.2348581515253,Castor
2678,0.1634521484375,92.97121730437186,85.26187740306231,2556.1667042039335,Castor
2845,0.17364501953125,97.12653160220995,93.12648236309235,3492.3707978725433,Castor
4750,0.2899169921875,104.79124921213372,68.90565402722666,8296.931298639625,Castor
4646,0.2835693359375,103.10198472896312,68.45296652306627,8346.248507048935,Castor
5157,0.31475830078125,102.85893243250914,58.872038965620355,8432.825038671494,Castor
4112,0.2509765625,105.30575886813011,85.2247653312682,6692.326904058456,Castor
3957,0.24151611328125,108.10059703087177,89.22913514255211,6445.677729006857,Castor
4208,0.2568359375,100.07616834185602,69.30261238039205,6403.583028554916,Castor
3691,0.22528076171875,91.35095920282279,75.14474594770095,5441.882902111858,Catharanthus
3861,0.23565673828125,94.0904520952138,75.45316630840344,6035.74854272604,Catharanthus
1822,0.1112060546875,65.72498526283637,56.41772190036128,1610.3367633223534,Catharanthus
1846,0.1126708984375,66.80938150516948,56.98082273962194,1758.4187115989625,Catharanthus
2566,0.1566162109375,71.09836194120771,55.14214789250507,2749.8127965331078,Catharanthus
3006,0.1834716796875,112.06590174343972,111.6582578772027,9540.216069802642,Catharanthus
3009,0.18365478515625,111.8145523409871,112.22496230376525,9893.283769574016,Catharanthus
3544,0.21630859375,88.57734497299748,70.18747653825456,3697.866017922759,Catharanthus
3381,0.20635986328125,88.0099258252417,70.0910760202807,3581.0955820046365,Catharanthus
3883,0.23699951171875,88.46968933449998,73.41500191757174,4191.108589589596,Catharanthus
1430,0.0872802734375,59.68897604372621,72.66977153201695,540.0575328916311,Catharanthus
1470,0.0897216796875,66.02037311557169,77.4341014670463,961.3276481479406,Catharanthus
1402,0.0855712890625,64.80723919703868,75.30815855355995,998.9712781310081,Catharanthus
349,0.02130126953125,35.68528877432084,38.041009353491056,539.5908443294466,Catharanthus
315,0.01922607421875,35.285747475628725,36.86515208394099,542.6420660018921,Catharanthus
578,0.0352783203125,50.31273131160388,45.23799818820157,1195.1094038151205,Catharanthus
398,0.0242919921875,47.222601234892835,53.83793388488371,1132.5086517333984,Catharanthus
96,0.005859375,25.75126529848715,18.803076480626952,272.74739956483245,Catharanthus
64,0.00390625,24.364308372947818,18.13831970085446,216.19445511326194,Catharanthus
117,0.00714111328125,25.486717096738136,27.466921346091894,253.13092609867454,Catharanthus
211,0.01287841796875,34.30304204331979,29.145924248927763,575.1016201376915,Catharanthus
192,0.01171875,34.10846067564778,28.23012463141062,556.5104365199804,Catharanthus
78,0.0047607421875,27.887694299763425,27.836561621237323,372.1733911894262,Catharanthus
219,0.01336669921875,24.92011107370481,26.424931494781635,263.78025721013546,Catharanthus
194,0.0118408203125,24.15604733349805,24.16219255566021,265.4285261891782,Catharanthus
216,0.01318359375,28.950110192732552,41.7943414150867,379.51060289144516,Catharanthus
137,0.00836181640625,31.86773415487148,23.63411562131372,424.3348971866071,Catharanthus
24,0.00146484375,16.99788186137458,14.413446057963222,127.5432444177568,Catharanthus
3944,0.24072265625,116.58171380207122,110.16184672457533,4019.550230678171,Catharanthus
4310,0.2630615234375,134.851134011131,120.77024489260508,6108.147903289646,Catharanthus
4013,0.24493408203125,125.75336519085876,117.4694361870201,5027.847542461008,Catharanthus
4126,0.2518310546875,131.7352557501227,123.88361436081128,5375.950938165188,Catharanthus
3920,0.2392578125,116.42445484027303,108.33436648915321,3575.3223779201508,Catharanthus
3840,0.234375,114.25284045181675,111.08800143996687,3388.852287054062,Catharanthus
4045,0.24688720703125,115.16486099453974,110.37411404354467,3973.0235135555267,Catharanthus
4083,0.24920654296875,114.91964731956465,107.9798522321265,4104.209362383932,Catharanthus
4213,0.25714111328125,111.94498131048974,98.12621536976008,3574.441683974117,Catharanthus
3901,0.23809814453125,118.43671984062419,120.09046266657325,4422.653088416904,Catharanthus
3597,0.21954345703125,124.77790620223652,134.33684597416254,4999.357697542757,Catharanthus
3570,0.2178955078125,122.11564381624356,127.19179729838231,4981.870203718543,Catharanthus
3947,0.24090576171875,116.81091336584485,99.73434107729123,5973.37986086309,Catharanthus
3005,0.18341064453125,92.900857686655,86.75360139470328,3545.5570056289434,Catharanthus
2911,0.17767333984375,93.61812539638159,93.85258380001719,4141.857775554061,Catharanthus
2687,0.16400146484375,71.14720354673273,47.008845242096804,1735.4284505844116,Catharanthus
564,0.034423828125,47.66331773814251,43.5722520648792,572.9889974445105,Catharanthus
380,0.023193359375,40.95504259156698,34.865702711701466,503.95794593915343,Catharanthus
3184,0.1943359375,84.89384993397249,67.07836023157475,3540.423654779792,Catharanthus
2748,0.167724609375,76.06879722404963,60.48076938054758,2916.5528235286474,Catharanthus
3008,0.18359375,80.17573708605633,65.95078258613158,2975.0754568241537,Catharanthus
2652,0.161865234375,71.9998534452794,56.571811520766246,2246.9930089078844,Catharanthus
2357,0.14385986328125,73.5830237824513,63.19132238914627,2411.9359148591757,Catharanthus
1733,0.10577392578125,63.32718893305449,51.49279761568938,1857.6251849979162,Catharanthus
1988,0.121337890625,66.55498006165035,53.79893017321429,2095.4370426535606,Catharanthus
1734,0.1058349609375,64.94223939673566,53.972339922476834,1842.3997298143804,Catharanthus
1864,0.11376953125,65.12656185116161,54.09805265276949,1994.0097528658807,Catharanthus
1962,0.1197509765625,67.58681647155862,55.62192449346786,2250.743314947933,Catharanthus
1933,0.11798095703125,67.32998641695943,57.6450813148458,2009.6351054273546,Catharanthus
1795,0.10955810546875,64.43272361758294,53.789240593146125,1780.6709321588278,Catharanthus
1776,0.1083984375,66.15270823979408,58.26157072380338,1954.4718373380601,Catharanthus
1385,0.08453369140625,60.38873252564158,53.82532133991358,1779.1776069998741,Catharanthus
1420,0.086669921875,60.582559631393025,56.2574446180594,1646.2405422776937,Catharanthus
2002,0.1221923828125,66.61645510895124,54.69604494426638,2232.9819482825696,Catharanthus
2073,0.12652587890625,68.23019483762204,58.32367348167206,2523.2693111263216,Catharanthus
1541,0.09405517578125,63.113289984650656,52.68381006660118,1930.0669993758202,Catharanthus
1835,0.11199951171875,67.43807717969896,59.23315218350302,2202.8855704665184,Catharanthus
276,0.016845703125,19.52293449452916,44.33824181139176,268.9956641755998,Catharanthus
186,0.0113525390625,16.137456596085926,46.555517770118485,230.8787834495306,Catharanthus
298,0.0181884765625,17.041374602036225,43.84060093057946,271.51424346864223,Catharanthus
224,0.013671875,17.942451832229786,49.24561210805031,278.06840562447906,Catharanthus
224,0.013671875,15.38260080676633,40.42668067487636,234.63914712890983,Catharanthus
309,0.01885986328125,18.195763735982013,44.41084184600165,302.0757078975439,Catharanthus
294,0.0179443359375,18.824471364209412,43.40044924485154,290.1317721866071,Catharanthus
279,0.01702880859375,19.955136902315903,59.91318105508601,374.07588428258896,Catharanthus
311,0.01898193359375,18.59176703299485,42.69315176207899,317.541800852865,Catharanthus
300,0.018310546875,18.29914699440334,42.09853592572691,303.9188546538353,Catharanthus
288,0.017578125,18.892323712490608,50.932335601468246,239.3375853560865,Catharanthus
340,0.020751953125,18.352320868991026,43.740573028686384,303.9382314682007,Catharanthus
263,0.01605224609375,15.37531072274887,36.90014986979455,234.7107247710228,Catharanthus
374,0.0228271484375,19.301459858689327,43.80343873464336,325.36401504278183,Catharanthus
292,0.017822265625,20.29092016029935,53.686008368989704,319.8275721035898,Catharanthus
343,0.02093505859375,21.415546683365907,46.95124626959545,304.9297559261322,Catharanthus
307,0.01873779296875,22.87125168869534,57.15179329690124,384.9085320830345,Catharanthus
336,0.0205078125,18.002473498111833,42.18630710929902,233.60930609703064,Catharanthus
498,0.0303955078125,28.673857748916273,67.45125966668851,664.6490078233182,Catharanthus
527,0.03216552734375,34.041218607079784,87.16044747871776,1186.5200308412313,Catharanthus
405,0.02471923828125,26.33508433753591,57.61466532975671,607.004230376333,Catharanthus
4746,0.2896728515625,163.0139586501277,133.82728972323835,9694.808941826224,Catharanthus
5022,0.3065185546875,188.74524938373438,140.32312259732015,11006.747367620468,Catharanthus
4824,0.29443359375,179.16063194230145,145.15727955812235,9547.443172454834,Catharanthus
2745,0.16754150390625,92.03731677700551,90.75709054159394,2224.3203796707094,Catharanthus
2794,0.1705322265625,96.61263938634292,100.83021332712492,2671.0144344829023,Catharanthus
2512,0.1533203125,83.094371918359,84.41280136451088,2184.066219329834,Catharanthus
3404,0.207763671875,87.83614596423283,63.69501161113145,5124.174070298672,Catharanthus
3418,0.2086181640625,82.18083437693387,56.55768852271846,5182.829427774996,Catharanthus
3505,0.21392822265625,87.04267280981199,62.500441324746504,5389.590715613216,Catharanthus
5457,0.33306884765625,131.61207438056024,86.34558455965777,11169.149142351002,Catharanthus
4922,0.3004150390625,106.5955445906338,76.43980989322343,7366.81812268123,Catharanthus
4356,0.265869140625,93.70684287726503,65.8064382471232,5903.556305851787,Catharanthus
4995,0.30487060546875,111.80385961145612,74.30762854883825,8258.45719999075,Catharanthus
4466,0.2725830078125,100.53706174798916,67.49401934762965,7507.467209335417,Catharanthus
4986,0.3043212890625,116.67029643422363,82.30346536687078,9210.141461238265,Catharanthus
3967,0.24212646484375,99.43631146881324,75.80854157761907,4994.849339719862,Catharanthus
3683,0.22479248046875,85.5847679093639,62.34466295498459,4157.3976242393255,Catharanthus
3853,0.23516845703125,89.47253981476968,61.5413119467379,4796.422233328223,Catharanthus
4174,0.2547607421875,183.15092747904657,164.21579436532218,10137.928795035928,Catharanthus
4927,0.30072021484375,226.08743216544667,171.44369034530658,14023.6888756603,Catharanthus
4305,0.26275634765625,186.15736211789857,165.1538977511325,9955.00165770948,Catharanthus
4657,0.28424072265625,168.9046568035084,147.74005018161853,11200.97277635336,Catharanthus
5004,0.305419921875,202.37985851687424,161.2467747996577,14246.972598016262,Catharanthus
4635,0.28289794921875,167.30469700118078,145.99556587744144,10288.687132835388,Catharanthus
273,0.01666259765625,22.862203362443598,58.06413210159218,427.37425872310996,Catharanthus
230,0.0140380859375,19.8948634234471,47.90162700079533,371.35329818725586,Catharanthus
331,0.02020263671875,23.930804628060447,52.35759903555226,451.8745064139366,Catharanthus
795,0.04852294921875,42.35826870666486,88.50878847112925,967.5265718363225,Catharanthus
1057,0.06451416015625,45.74551315556688,92.60343537853925,1316.86301734671,Catharanthus
1065,0.06500244140625,44.839556464036534,87.62432986846486,1262.9096721373498,Catharanthus
416,0.025390625,21.35529148912855,49.51363904214276,384.00650933012366,Catharanthus
415,0.02532958984375,21.38175350954355,59.98082731321263,698.462372764945,Catharanthus
371,0.02264404296875,19.76734077098549,48.61081435284601,381.23619079589844,Catharanthus
4112,0.2509765625,172.78288969915158,161.39465533398212,6860.705585744232,Catharanthus
3905,0.23834228515625,149.89193307439052,150.1653562886612,5630.415200736374,Catharanthus
3954,0.2413330078125,173.73536263614065,162.68228685150567,7012.96302460134,Catharanthus
2109,0.12872314453125,87.82584039693565,95.56557107443518,1692.4857706092298,Catharanthus
2231,0.13616943359375,94.85054700245178,100.17845138555279,2222.47038936615,Catharanthus
2092,0.127685546875,85.39424484466198,84.46386855315478,1677.58860373497,Catharanthus
2389,0.14581298828125,74.5109644373465,68.90447642915414,1438.1474392078817,Catharanthus
2707,0.16522216796875,76.61268071590436,61.36770983790627,1593.6361347287893,Catharanthus
2396,0.146240234375,77.25174178137327,74.96544082125628,1754.7101504653692,Catharanthus
359,0.02191162109375,33.82079582177633,33.20772520281657,569.6509899459779,Catharanthus
388,0.023681640625,36.79253292115975,45.565592474304985,726.5415682196617,Catharanthus
407,0.02484130859375,35.53331209208981,36.175734693220384,734.7575068324804,Catharanthus
2751,0.16790771484375,106.8919543346544,117.83420459004982,5031.7194212041795,Catharanthus
2629,0.16046142578125,103.65121689131149,114.98267932842779,4909.432544648647,Catharanthus
2824,0.17236328125,91.30154915155794,89.11819132404676,4031.3796822093427,Catharanthus
861,0.05255126953125,44.1924453045211,115.51325816626678,1728.646415796131,Curry
859,0.05242919921875,44.27344339533191,114.57720515176257,1702.1181220412254,Curry
1027,0.06268310546875,41.19846265041444,98.10170606000199,1254.679041132331,Curry
1037,0.06329345703125,42.085629939556455,100.11710036649002,1306.3712138533592,Curry
61,0.00372314453125,10.273185627782926,39.20895030487605,174.8475024662912,Curry
118,0.0072021484375,11.503442523385178,34.0636831009249,132.5575875006616,Curry
152,0.00927734375,14.426249789520291,52.57940903538538,258.89140647649765,Curry
135,0.00823974609375,14.33783572282724,32.97765655742678,105.51022311672568,Curry
177,0.01080322265625,19.4056453276566,56.15426016162988,242.6389105282724,Curry
99,0.00604248046875,13.163753725776516,35.42013479894211,115.61572360619903,Curry
100,0.006103515625,12.47079492470835,26.975344582639135,82.6959119103849,Curry
119,0.00726318359375,14.886724454568117,40.746420836563374,124.77756172046065,Curry
2571,0.15692138671875,75.02922817321914,57.53850339430129,2653.209929611534,Curry
4260,0.260009765625,112.37617902093454,88.11121985556733,4301.089840829372,Curry
4922,0.3004150390625,126.34025976890925,90.07060743132561,8984.314699113369,Curry
4739,0.28924560546875,115.54056043778276,82.49133765586735,5240.742810830474,Curry
4413,0.26934814453125,101.81864692990924,68.52381740972658,4540.579048778862,Curry
1401,0.08551025390625,57.37206529676914,54.94565035308876,1287.535160150379,Curry
1588,0.096923828125,58.739666121454405,58.80376955088157,1284.944141805172,Curry
1554,0.0948486328125,68.849307012733,99.15060639292724,1741.4276890158653,Curry
1309,0.07989501953125,62.798117397547635,94.29861465957201,1561.256323814392,Curry
4551,0.27777099609375,147.0540001169421,125.23547821877202,9974.651153232902,Curry
5211,0.31805419921875,121.3782460356652,78.00107188046096,5494.889487981796,Curry
5093,0.31085205078125,127.13529844279228,84.9230769591735,6162.758082807064,Curry
4701,0.28692626953125,105.07182692145476,71.4794930428938,4333.659814223647,Curry
4098,0.2501220703125,95.03294872486848,63.40417370011235,3615.6820266209543,Curry
263,0.01605224609375,32.76501849340961,43.00161752773407,620.808818873018,Curry
288,0.017578125,33.786186855796345,44.99040477792072,666.7355627417564,Curry
170,0.0103759765625,32.566432478596234,45.99829480568921,588.0809409469366,Curry
391,0.02386474609375,34.70203780595907,32.52929333159344,581.8637733310461,Curry
657,0.04010009765625,49.175700192482466,36.24794441683925,1170.1335764490068,Curry
1178,0.0718994140625,53.94924321307839,41.56128735892847,1415.4228806346655,Curry
960,0.05859375,54.61415691196346,39.026072609360256,1543.567652400583,Curry
788,0.048095703125,49.19505982095198,41.17235851654017,1202.4509149454534,Curry
4512,0.275390625,117.64942629749135,93.64458626526698,4804.001267373562,Curry
4917,0.30010986328125,137.41681285746563,105.43128518914742,4980.2679452858865,Curry
4975,0.30364990234375,148.92981538174294,117.61751440517759,6100.807748734951,Curry
4814,0.2938232421875,135.9576093745183,104.41313048378397,5420.187853422016,Curry
1065,0.06500244140625,51.006651983614745,39.5841810692404,1583.4988148771226,Curry
1806,0.1102294921875,59.40055775952521,45.904324835886214,2627.155737876892,Curry
1668,0.101806640625,60.10994775000952,43.17577815380329,2986.4894184730947,Curry
611,0.03729248046875,45.56228680013505,34.44665676328023,1124.4162701964378,Curry
974,0.0594482421875,56.92918041969631,56.98910843501791,1264.492029413581,Curry
1286,0.0784912109375,57.558213242938265,50.28977153938534,1183.9332207292318,Curry
1051,0.06414794921875,53.4273884162299,37.75919870631762,1010.7720336914062,Curry
1253,0.07647705078125,59.885554807142825,54.162263336908566,1059.3232545256615,Curry
1595,0.09735107421875,51.00286130709729,68.54620813880042,1220.2540271133184,Curry
996,0.060791015625,50.459784230071314,86.46982993467265,1335.0998397916555,Curry
1313,0.08013916015625,50.70337541944327,67.87016644694438,1239.2350501976907,Curry
733,0.04473876953125,32.03509882677943,52.494937923685555,787.0948922634125,Curry
4846,0.2957763671875,106.92376251741103,71.56512805858843,5507.942147221416,Curry
4560,0.2783203125,100.50424955261855,66.0513610493709,5063.293000962585,Curry
4367,0.26654052734375,94.41508010372556,59.11029025182943,4652.988646507263,Curry
4984,0.30419921875,103.46267986791528,62.92545132419763,5853.816683974117,Curry
173,0.01055908203125,30.01033463291266,39.65244275688183,1419.6420070193708,Curry
311,0.01898193359375,34.21001188874999,42.554434793050184,1113.067601904273,Curry
337,0.02056884765625,34.0644507031211,32.180637391201664,1139.257433757186,Curry
321,0.01959228515625,36.848714426393784,41.47796123918796,1032.9156655669212,Curry
962,0.0587158203125,52.86221986217829,49.467669349304266,1340.336562063545,Curry
825,0.05035400390625,46.253080576899684,50.611378839211646,392.47769425809383,Curry
1027,0.06268310546875,53.12451798700651,59.05575621036368,1201.820600207895,Curry
961,0.05865478515625,51.864490454126084,40.166575715867936,1470.63115715608,Curry
1054,0.0643310546875,49.68614375707734,44.378805783061935,1035.9469135664403,Curry
1185,0.07232666015625,54.87477736013906,44.03615010113687,1607.1944535933435,Curry
877,0.05352783203125,56.45850420666417,40.446370175372614,1693.6766353696585,Curry
857,0.05230712890625,55.88474400976308,40.62164651123292,1623.4154666624963,Curry
974,0.0594482421875,57.544621717893804,42.15413243635424,1842.7652219496667,Curry
1303,0.07952880859375,63.20664812553956,49.746098052069385,1951.5519966483116,Curry
3321,0.20269775390625,83.97050449987367,56.67545290447462,6016.519805397838,Curry
4575,0.27923583984375,121.60497586576561,89.6013529591403,9668.788945913315,Curry
4554,0.2779541015625,111.35019776975757,80.20101262678943,8187.3338534496725,Curry
4728,0.28857421875,111.39857505339589,77.15511675516154,8064.521757181734,Curry
4818,0.2940673828125,112.45985501925854,80.12008658677516,7579.483327712864,Curry
5169,0.31549072265625,120.19014636809311,77.99587206875987,7566.715698182583,Curry
5376,0.328125,131.09348948526238,86.50291308727824,9449.448256492615,Curry
5359,0.32708740234375,122.11306520654864,76.80188748393867,7270.910355027765,Curry
5213,0.31817626953125,115.56302772793079,73.53010601459489,7051.443403705955,Curry
3907,0.23846435546875,117.79946605937072,99.93687109047255,3520.236101385206,Curry
4071,0.24847412109375,120.59432516842173,99.45320267998301,3812.1592252105474,Curry
4286,0.2615966796875,116.69694394971631,90.39036587767467,4770.389671918005,Curry
4546,0.2774658203125,126.55252848174104,97.6737710068093,4484.625685986131,Curry
2076,0.126708984375,68.60542457433132,53.82017531310679,1957.4935312122107,Curry
2185,0.13336181640625,71.21941306853209,54.22603325564715,2042.1439814828336,Curry
2141,0.13067626953125,66.33295141790062,49.53324848628948,1782.077161040157,Curry
1521,0.09283447265625,58.7292666807553,40.37773993924947,1716.7320001125336,Curry
