mean_red,mean_green,mean_blue,std_red,std_green,std_blue,mean_hue,mean_saturation,mean_value,class_label
110.3497314453125,119.64837646484375,112.9052734375,53.695948498762775,60.7791910484403,74.33982352574759,63.2156982421875,82.4266357421875,130.1810302734375,Castor
107.61090087890625,117.54913330078125,99.3975830078125,62.285316097662076,63.38062627562645,79.7441381687905,49.8289794921875,96.23773193359375,129.48590087890625,Castor
135.31341552734375,140.42413330078125,129.46771240234375,45.63767456340075,34.35980461170999,54.71388477345787,60.87066650390625,40.01080322265625,142.2320556640625,Castor
129.824462890625,131.4967041015625,127.05804443359375,33.659368286436724,30.20733996191246,37.909521544261445,50.7318115234375,16.8509521484375,133.0517578125,Castor
134.58251953125,141.52825927734375,129.2437744140625,39.62126026195674,27.672542115885044,46.18660560081974,52.21405029296875,32.97113037109375,143.07635498046875,Castor
130.791259765625,132.59759521484375,128.44598388671875,19.065471253449665,15.799243194710375,22.27788340699007,58.550048828125,14.46197509765625,134.3546142578125,Castor
135.8665771484375,145.9073486328125,133.2860107421875,43.64060146014968,37.38611560905376,50.76861246214944,58.36016845703125,51.9105224609375,153.8616943359375,Castor
118.45391845703125,127.38330078125,110.6925048828125,38.48211905343779,44.18991500697408,43.191398187798555,47.7000732421875,36.26446533203125,130.25372314453125,Castor
122.32611083984375,136.45245361328125,112.622314453125,32.01766155158517,34.115817074967914,41.79604181546599,47.79931640625,46.01007080078125,138.7081298828125,Castor
131.00921630859375,133.3148193359375,126.8040771484375,59.45878628204476,57.660849538051224,58.55406942200397,57.54962158203125,21.1956787109375,136.09368896484375,Castor
110.77984619140625,112.88800048828125,108.75494384765625,47.71341659962275,54.555665581379756,49.58920179130337,53.3697509765625,18.1644287109375,115.58221435546875,Castor
129.90167236328125,136.611328125,119.22265625,53.20512259590601,28.681368635925203,49.62754081159811,67.5723876953125,63.90008544921875,147.5614013671875,Castor
137.37298583984375,133.10894775390625,129.92047119140625,31.264443618684986,26.67392590636055,35.76326596185599,83.47979736328125,37.8994140625,144.50933837890625,Castor
126.43572998046875,125.3631591796875,117.573974609375,27.738338541243813,30.84814788143522,28.246584355584798,79.87310791015625,48.5556640625,138.37359619140625,Castor
123.26544189453125,122.59906005859375,115.15362548828125,32.980321015600104,31.095825960776736,29.138581032377743,87.15802001953125,41.8514404296875,133.60858154296875,Castor
125.42279052734375,128.8836669921875,107.78857421875,56.03244404599575,20.557830772832485,31.42356451074413,25.13885498046875,83.7354736328125,143.05657958984375,Castor
124.34124755859375,128.8155517578125,106.709716796875,57.06491359050704,20.187500903111843,31.4585088896537,25.76531982421875,86.37530517578125,142.99896240234375,Castor
124.62237548828125,127.3134765625,108.32379150390625,54.433300191589346,18.381980737755132,28.39005667048596,24.03509521484375,80.720703125,141.6767578125,Castor
126.85125732421875,121.6553955078125,109.163330078125,48.45596454646342,28.724755776571048,31.599041857823075,24.39544677734375,69.581298828125,136.8778076171875,Castor
117.7474365234375,113.51873779296875,97.62664794921875,41.03251950590905,28.548250009109395,28.502226310112974,23.44110107421875,79.85247802734375,129.0428466796875,Castor
107.70684814453125,114.731689453125,92.12908935546875,47.377234569428666,27.776491466714,27.87691362021782,28.75042724609375,109.3531494140625,131.07952880859375,Castor
137.18524169921875,141.6817626953125,128.6856689453125,46.268167614880234,31.051054927768238,51.83360028822638,35.92919921875,43.3355712890625,145.308349609375,Castor
136.23321533203125,138.26055908203125,129.3233642578125,38.156456256653826,26.524293148568113,42.70349719708512,33.520263671875,32.43890380859375,141.4052734375,Castor
133.19207763671875,134.0711669921875,128.34326171875,31.36204379883534,24.830611476842662,30.930043190772718,60.07647705078125,28.7518310546875,140.18060302734375,Castor
131.276611328125,135.59735107421875,129.7967529296875,23.32554563020103,19.57301585157895,23.53426792573511,42.08221435546875,24.46710205078125,138.6943359375,Castor
113.74835205078125,130.64794921875,118.7889404296875,31.071652653224334,34.62772630982355,33.458472318284414,76.512451171875,37.778076171875,133.74786376953125,Castor
120.1580810546875,130.0386962890625,125.382568359375,32.97723766084,35.086087510249705,33.875073928154094,76.3575439453125,26.55218505859375,133.79193115234375,Castor
121.56964111328125,129.12921142578125,123.4449462890625,38.89019854273652,39.75655091967287,38.28681109284533,73.65643310546875,22.02685546875,131.80499267578125,Castor
107.5328369140625,111.56927490234375,108.964111328125,44.25646189861939,50.877965216217056,43.615077176595925,72.84954833984375,17.328857421875,114.43817138671875,Castor
129.53326416015625,145.21923828125,131.76434326171875,46.85053780394721,26.43407891956961,38.46167710901881,41.04534912109375,44.7308349609375,148.37213134765625,Castor
130.7803955078125,143.64666748046875,131.60321044921875,48.07725529803059,28.840012325167233,42.79272001948079,41.34991455078125,42.3880615234375,147.365234375,Castor
121.48016357421875,130.84521484375,123.29833984375,31.908466608125142,36.662789359057975,34.202930235536925,73.943115234375,24.46795654296875,133.5614013671875,Castor
131.63104248046875,135.206787109375,122.31488037109375,53.30223002210367,42.14603677511337,62.286834987453354,59.42584228515625,55.85821533203125,138.99822998046875,Castor
132.26824951171875,133.496337890625,124.90045166015625,47.29578715002922,39.10278998781471,54.229819563355804,50.342041015625,43.35345458984375,136.6356201171875,Castor
130.131103515625,129.3017578125,122.30694580078125,34.40574476458387,30.51232872039342,43.47941531630846,51.70697021484375,32.95892333984375,133.1888427734375,Castor
105.25390625,118.281494140625,102.98052978515625,49.33096938440672,44.09607385923143,47.298455016891964,66.7884521484375,52.46014404296875,123.263916015625,Castor
100.7591552734375,114.04827880859375,99.2603759765625,48.94311187360663,44.05127628237188,46.71103434673069,65.71527099609375,51.91497802734375,118.29888916015625,Castor
101.95538330078125,111.18719482421875,102.20355224609375,38.53296736940405,45.74956032695292,39.73443502476179,71.80889892578125,41.017578125,116.07147216796875,Castor
102.83660888671875,111.5350341796875,103.16546630859375,39.62097925584067,46.180952926842615,40.54228690687048,69.9254150390625,38.960205078125,116.10906982421875,Castor
97.4757080078125,102.12713623046875,94.27288818359375,55.334209817345844,57.428974994321756,57.623586465073906,62.08203125,77.77606201171875,109.25921630859375,Castor
104.91522216796875,139.64739990234375,66.7506103515625,59.440592492536005,55.58571955620696,32.36946158162817,43.434814453125,140.60589599609375,140.48175048828125,Castor
98.29132080078125,128.97607421875,65.362060546875,44.742927905123324,53.10267604318653,19.732825826274453,41.295166015625,123.74285888671875,130.31890869140625,Castor
101.67578125,138.6578369140625,65.84259033203125,57.866276588238534,53.41302198515531,31.283085064636346,43.13671875,141.7935791015625,139.573974609375,Castor
99.61260986328125,122.8643798828125,62.07318115234375,36.501510158120574,52.08567480862422,19.463471858948957,39.741943359375,116.56488037109375,124.59466552734375,Castor
114.76483154296875,118.014892578125,101.2216796875,46.18239416970537,42.03444920315573,49.862002474162,30.54583740234375,72.17315673828125,130.8563232421875,Castor
113.601318359375,122.46405029296875,102.12060546875,49.107928194367744,44.21726534169941,53.256085793526644,35.373779296875,78.9869384765625,134.41571044921875,Castor
115.7059326171875,112.35675048828125,101.30621337890625,38.4882233149918,40.279367890078255,46.441434162793115,27.98846435546875,60.58551025390625,124.66583251953125,Castor
120.49493408203125,125.98486328125,109.10943603515625,43.17572423032459,25.112034422421264,34.76131010897735,29.4334716796875,63.98504638671875,136.06610107421875,Castor
118.01397705078125,122.509765625,107.644287109375,28.734653044696447,35.58380673977288,35.06105767392711,36.5068359375,64.1353759765625,135.27166748046875,Castor
108.4661865234375,109.83673095703125,96.3857421875,43.52865973099709,32.619284415483456,40.776210558314915,28.07122802734375,70.81488037109375,122.0045166015625,Castor
121.99566650390625,127.8944091796875,113.8458251953125,48.766574138373386,30.74099656988881,39.95688942292883,29.21282958984375,58.73101806640625,135.28460693359375,Castor
118.72479248046875,123.91741943359375,110.1016845703125,53.687551209420626,40.3425436651661,46.233571428617054,29.580322265625,63.52166748046875,131.4964599609375,Castor
118.56304931640625,123.66790771484375,112.2293701171875,31.99923788122169,26.133846071998683,27.464667939963636,29.0191650390625,50.15869140625,130.55169677734375,Castor
111.283203125,114.87933349609375,104.83599853515625,42.470040521389045,41.3581888246639,40.466680937744144,29.262939453125,56.9285888671875,121.8067626953125,Castor
129.36224365234375,124.28778076171875,115.25482177734375,30.808384577871905,24.023921633470945,28.05773979919151,19.75616455078125,39.09417724609375,132.642578125,Castor
126.42486572265625,121.954833984375,112.9443359375,36.65780639753872,30.184144095163525,33.52532933732655,21.00604248046875,42.3056640625,130.37957763671875,Castor
126.73095703125,121.4061279296875,112.670166015625,27.43368697989123,26.999432169000848,27.138627473479822,17.50982666015625,38.57659912109375,129.809814453125,Castor
146.5284423828125,140.98663330078125,134.28192138671875,34.11647524897132,42.25116006570421,53.210979828749785,52.9754638671875,54.93585205078125,153.74664306640625,Castor
142.851318359375,135.84600830078125,128.32342529296875,34.38712482500796,42.34848370604434,53.06980540926756,58.62115478515625,53.4310302734375,148.56109619140625,Castor
142.2373046875,139.3629150390625,135.52423095703125,27.10623333670764,34.55660136569943,45.055638062945675,64.21356201171875,43.23370361328125,150.4793701171875,Castor
94.09674072265625,102.2650146484375,88.60003662109375,42.772821532347486,40.165188774689284,32.37943385569095,51.02996826171875,55.28857421875,105.42108154296875,Castor
100.3165283203125,104.451904296875,92.94464111328125,48.00519945856714,45.16911453091001,34.35882679677367,51.806884765625,46.0787353515625,108.8350830078125,Castor
128.9390869140625,119.13812255859375,100.7701416015625,49.52294957606169,43.6367300646259,51.982852369866094,50.4468994140625,72.8070068359375,135.38128662109375,Castor
118.42193603515625,105.29278564453125,90.20538330078125,37.14255273133775,47.95011376281747,42.72544888296133,50.0362548828125,86.22052001953125,128.46466064453125,Castor
122.560791015625,107.31085205078125,91.4884033203125,48.39887916726721,57.46295609053437,57.54044507664659,45.1160888671875,92.63323974609375,130.94793701171875,Castor
110.60498046875,95.61492919921875,84.67938232421875,42.80951420472943,60.27227325325555,53.426388187807134,45.39642333984375,85.83209228515625,116.023193359375,Castor
110.5535888671875,112.18060302734375,98.66070556640625,47.25196144770277,45.92622137507731,50.10618416222743,51.4073486328125,54.52154541015625,119.57122802734375,Castor
143.4259033203125,134.88397216796875,123.67120361328125,44.997387651109776,43.36881965766679,51.23615700875627,65.5167236328125,65.27508544921875,151.43231201171875,Castor
143.68701171875,133.12518310546875,120.0421142578125,37.675242387033656,39.53912366734386,49.581682072035576,62.9315185546875,73.5654296875,152.97271728515625,Castor
140.8470458984375,133.03118896484375,123.59710693359375,39.56055353579421,38.311801474597104,44.93732988416699,65.79254150390625,60.98614501953125,150.00054931640625,Castor
132.00775146484375,129.48699951171875,112.88629150390625,42.62238096761356,22.422426537881208,32.50801542635212,21.737060546875,62.65087890625,142.192626953125,Castor
112.2835693359375,117.787353515625,95.7103271484375,42.0665747649503,30.83892235566315,40.62805968995219,26.72601318359375,64.777587890625,123.0908203125,Castor
106.48291015625,110.81646728515625,93.6134033203125,46.39282293049948,47.53234861506083,50.96366952414857,30.69171142578125,70.1292724609375,116.849365234375,Castor
112.61395263671875,118.801025390625,99.3306884765625,47.025180808062395,36.88253145973391,46.43956501564594,28.0941162109375,63.6522216796875,123.7689208984375,Castor
120.92755126953125,124.16552734375,105.92108154296875,39.56448161888763,20.402742881895097,33.75119803866388,26.25213623046875,56.470703125,129.9554443359375,Castor
117.4547119140625,122.11767578125,105.0091552734375,37.501925728744546,28.230426451008842,34.693846747203864,29.765380859375,53.614013671875,127.130126953125,Castor
124.21368408203125,82.00262451171875,93.18243408203125,41.10286621497025,55.08787307749122,45.65753716243691,142.15570068359375,130.59478759765625,134.3663330078125,Castor
116.0028076171875,79.01226806640625,90.02642822265625,31.94608903171049,59.51772962758148,43.89848237880586,139.51739501953125,128.318359375,126.2198486328125,Castor
114.5662841796875,66.308837890625,89.37286376953125,27.632155393326823,58.4367267246389,41.02716294205845,146.27374267578125,149.207275390625,123.96331787109375,Castor
92.3468017578125,93.51312255859375,79.19427490234375,73.77979795284514,70.09623911419718,68.99815946605914,52.354248046875,98.06298828125,102.00421142578125,Castor
103.72039794921875,95.01165771484375,79.84808349609375,67.15431145365346,64.26645447841814,65.5103504091629,47.36163330078125,95.9161376953125,110.92120361328125,Castor
105.8480224609375,102.28594970703125,85.61712646484375,64.06426425539775,64.483183012755,64.61086438084287,50.9869384765625,89.93701171875,113.95465087890625,Castor
105.0439453125,101.501220703125,81.48126220703125,67.52468911515678,63.31014096260722,63.971457910660654,47.61932373046875,98.4417724609375,115.16357421875,Castor
123.08062744140625,126.04327392578125,110.0260009765625,55.13731996946271,47.98292385183768,55.648803787787905,29.703857421875,59.25238037109375,130.673095703125,Castor
118.41278076171875,118.82232666015625,105.0994873046875,53.05174485407889,46.64427971502538,53.80121551371092,34.3455810546875,60.68035888671875,125.3927001953125,Castor
123.29913330078125,123.07757568359375,106.29241943359375,41.51504203381161,38.993415786374705,44.40490713306301,33.1746826171875,59.05841064453125,131.26593017578125,Castor
94.96160888671875,101.97210693359375,91.854736328125,48.11161977396692,44.81263364916754,50.57788502056144,52.1959228515625,41.7906494140625,103.29681396484375,Castor
112.78778076171875,121.35992431640625,108.28448486328125,44.69956343518004,39.170909353052465,46.644150971235476,50.5987548828125,41.9078369140625,122.3795166015625,Castor
107.15350341796875,112.6717529296875,101.0247802734375,37.17376398995857,40.176446987416725,38.01953902734896,51.47161865234375,32.20794677734375,114.026123046875,Castor
140.70855712890625,148.86444091796875,141.68304443359375,43.804041232950695,35.163325610265595,41.3435381892838,58.271484375,29.74267578125,149.91986083984375,Castor
137.94775390625,143.6480712890625,138.62738037109375,37.783301030375014,32.24879893734289,35.98276205165551,52.3944091796875,24.68157958984375,145.1485595703125,Castor
127.48406982421875,138.21441650390625,130.58770751953125,39.50075701582502,33.65122423125303,37.032601475449376,56.4720458984375,34.3443603515625,139.9703369140625,Castor
133.11053466796875,146.50457763671875,130.5826416015625,44.973196784972195,31.07671453156675,40.39266957415205,51.59130859375,46.32470703125,148.798828125,Castor
141.2630615234375,147.447021484375,141.68505859375,40.84797298848132,32.26261904756234,39.14998243180486,59.75457763671875,29.4302978515625,151.68878173828125,Castor
136.11163330078125,143.7047119140625,138.30859375,32.77125087935404,29.978680368321598,32.724181503189826,57.201904296875,29.5318603515625,148.21441650390625,Castor
126.79010009765625,140.2352294921875,131.926025390625,49.49528536713335,39.07011599625736,42.85542039292163,56.26007080078125,43.73919677734375,142.55352783203125,Castor
140.620361328125,147.2496337890625,142.27239990234375,33.87505463652058,29.396926031811486,32.88023076483302,61.22161865234375,25.743896484375,150.8837890625,Castor
131.443359375,145.62664794921875,137.380615234375,49.75505151454071,34.56154391399252,41.14189824525661,58.89434814453125,41.962646484375,147.21588134765625,Castor
128.76373291015625,147.13140869140625,141.23370361328125,53.78559210056491,39.03129228152687,45.24133430170338,60.79913330078125,53.45111083984375,152.5460205078125,Castor
125.222412109375,138.28570556640625,129.06298828125,35.895416536953796,29.990914163925016,34.121491524310784,55.2803955078125,34.58587646484375,139.55682373046875,Castor
116.9654541015625,126.7890625,113.64398193359375,45.2054611600222,27.888588642397156,31.851548460318003,35.72882080078125,49.89886474609375,128.5147705078125,Castor
113.57415771484375,123.44482421875,111.857177734375,25.194419676981877,17.621398334581055,18.124342990345657,38.2786865234375,35.02117919921875,124.26531982421875,Castor
124.54840087890625,134.84906005859375,130.376708984375,26.94703465849575,22.05428168563294,23.28050406752324,32.37335205078125,27.04644775390625,136.3623046875,Castor
136.907470703125,141.25640869140625,133.96856689453125,37.83550414460068,36.45409428888359,41.97229747836332,54.42388916015625,23.39105224609375,142.10516357421875,Castor
137.9910888671875,142.25048828125,135.048095703125,36.80166063208578,35.232885220110155,41.39859901349203,55.25732421875,23.45098876953125,143.08056640625,Castor
134.11492919921875,140.553955078125,133.157470703125,34.38244999908127,32.76359665249463,35.54325507459847,57.52392578125,22.43310546875,141.47308349609375,Castor
122.63519287109375,126.79022216796875,109.17169189453125,50.710932413504096,34.00086345122954,40.77903043431616,34.43450927734375,76.065673828125,136.2344970703125,Castor
133.1724853515625,125.98345947265625,112.7708740234375,41.62205595321123,31.859867844165237,37.577603508826265,31.649169921875,64.098388671875,140.3455810546875,Castor
127.18511962890625,119.36212158203125,106.2647705078125,33.55105529323034,32.02386017333378,36.76670856212527,27.9759521484375,68.89971923828125,135.75994873046875,Castor
134.311767578125,145.1484375,138.43243408203125,49.82609618988934,31.936375308902758,36.61504737962733,47.15472412109375,36.49871826171875,146.62042236328125,Castor
132.372802734375,142.51165771484375,136.21923828125,49.36110423090918,31.730075884879074,36.86291553849084,47.897705078125,35.5323486328125,143.85272216796875,Castor
127.9478759765625,139.5035400390625,132.1680908203125,32.87726633229439,27.266419439847358,28.148324830949118,49.24072265625,29.49371337890625,140.82080078125,Castor
157.81781005859375,139.90911865234375,104.70855712890625,56.42782609927565,40.451628012261345,40.8801298866452,21.51446533203125,98.18438720703125,164.51666259765625,Castor
155.8890380859375,138.41455078125,103.36376953125,57.27523595127252,43.05029504555271,41.48757780538437,21.2762451171875,97.98565673828125,162.65814208984375,Castor
152.1285400390625,132.2178955078125,96.3131103515625,47.40114050329428,40.37055391136187,35.17361701585518,19.91912841796875,102.16552734375,157.27301025390625,Castor
99.3211669921875,123.24639892578125,102.860107421875,41.99669090625628,51.53594148378542,48.341661339699634,38.3458251953125,81.7314453125,130.9599609375,Catharanthus
99.58026123046875,123.16741943359375,102.56451416015625,41.86298251683934,51.11580764826118,47.890892515905506,37.89849853515625,81.02520751953125,130.7286376953125,Catharanthus
136.1297607421875,168.85809326171875,142.36053466796875,64.71466166650896,44.9313298927893,52.98706548764022,43.26165771484375,75.75823974609375,173.203125,Catharanthus
135.7252197265625,168.88714599609375,142.231689453125,64.73075006219092,45.04897802072855,52.964990248914646,43.41650390625,76.19921875,173.22161865234375,Catharanthus
145.7623291015625,165.456298828125,141.96826171875,42.62211640087043,41.98408912459146,42.19625306771847,36.86724853515625,64.0540771484375,173.07666015625,Catharanthus
119.3128662109375,128.09576416015625,110.77142333984375,69.87759520063005,66.4702773803932,64.17897042946555,72.03765869140625,78.904296875,139.49237060546875,Catharanthus
118.9415283203125,127.883056640625,110.25390625,69.73834152263946,66.39951157747518,64.12173126396453,71.7908935546875,78.89794921875,139.08099365234375,Catharanthus
146.64825439453125,174.15545654296875,147.7491455078125,66.30148072124645,38.83741797446638,53.508276746893905,37.01263427734375,72.76641845703125,180.9556884765625,Catharanthus
147.2806396484375,174.49151611328125,148.2349853515625,66.21579933242123,38.699875296253104,53.322672971101035,36.64068603515625,72.4931640625,181.42315673828125,Catharanthus
106.7572021484375,122.28009033203125,97.7060546875,41.35781671346832,36.9700275705342,43.42696474601577,34.7672119140625,79.236572265625,130.19500732421875,Catharanthus
126.1807861328125,130.19219970703125,120.4727783203125,41.09246114859978,44.84200900578564,43.91856050945138,57.7491455078125,50.87811279296875,140.47235107421875,Catharanthus
130.59234619140625,152.46002197265625,136.4443359375,57.68949026998436,42.69358900798022,48.783381521220505,59.4136962890625,65.851806640625,159.8447265625,Catharanthus
127.36065673828125,151.2027587890625,134.08538818359375,59.01685047591102,43.537177979429494,50.20911443390541,60.16259765625,70.1810302734375,158.6949462890625,Catharanthus
176.2132568359375,67.79498291015625,88.8486328125,50.75620949964571,14.575450140611979,19.78842960856131,162.99676513671875,149.2109375,177.14959716796875,Catharanthus
177.54132080078125,66.09344482421875,92.8602294921875,53.09307176227349,15.617224502782031,23.107584137548777,163.3494873046875,149.79779052734375,178.094482421875,Catharanthus
174.98333740234375,84.9832763671875,77.56024169921875,50.07461379260886,24.4061142283313,21.767964335883597,14.7415771484375,145.95501708984375,177.42877197265625,Catharanthus
177.6571044921875,78.2938232421875,72.220947265625,40.57524417978094,23.029161008806593,19.72896206151157,24.069580078125,158.971923828125,181.962890625,Catharanthus
168.81744384765625,62.40509033203125,87.8275146484375,29.521274950721306,9.909411510824624,12.753160406973494,168.4486083984375,160.6002197265625,169.58685302734375,Catharanthus
168.54156494140625,62.716064453125,87.4688720703125,27.519326587549493,9.615340919377003,11.913117597662811,169.22369384765625,160.105224609375,169.20843505859375,Catharanthus
170.8486328125,62.73846435546875,83.05816650390625,24.05901787073271,11.44923492877563,11.030629097151126,170.0487060546875,161.53436279296875,171.732666015625,Catharanthus
165.666748046875,66.244140625,93.04705810546875,38.27307346059516,13.018976153361182,19.249018209732565,166.2078857421875,151.9127197265625,166.43255615234375,Catharanthus
168.13812255859375,67.1856689453125,93.2315673828125,37.070509605516804,12.54026521458464,18.17690143252811,167.16064453125,152.5355224609375,168.9095458984375,Catharanthus
169.54974365234375,63.0450439453125,82.2010498046875,26.50921062999239,11.126236428308347,11.61615964566324,170.443359375,160.17681884765625,170.45855712890625,Catharanthus
171.1422119140625,66.62286376953125,91.60400390625,44.61393409704247,13.89829186622673,19.744388259903047,163.7998046875,155.02874755859375,172.69158935546875,Catharanthus
169.25531005859375,63.92431640625,89.3006591796875,40.94278728828971,12.959367258011175,18.519852090135117,165.3345947265625,158.01593017578125,170.462158203125,Catharanthus
176.84588623046875,60.934326171875,85.77215576171875,31.490562224259303,15.361435944990605,14.667906764721092,163.9947509765625,163.29541015625,177.682373046875,Catharanthus
162.73016357421875,66.6483154296875,90.01300048828125,25.92081783412785,11.257450857052035,13.760978019236067,169.06646728515625,151.7728271484375,163.53558349609375,Catharanthus
167.1614990234375,58.59075927734375,82.4014892578125,28.243691256629393,14.932344660181503,17.033516555857563,170.40814208984375,166.28985595703125,167.67706298828125,Catharanthus
112.8948974609375,108.57183837890625,91.17437744140625,82.11596035877425,69.26753776112952,46.30265214786187,65.91424560546875,104.4736328125,127.6104736328125,Catharanthus
119.96856689453125,115.3770751953125,86.13604736328125,86.11015851886161,77.6262700042056,56.305406604448635,60.38311767578125,112.307861328125,131.36279296875,Catharanthus
119.75537109375,117.73541259765625,81.38238525390625,87.75307831839562,80.82320900652232,56.104187832615835,49.34686279296875,114.33544921875,128.071533203125,Catharanthus
122.5009765625,117.68243408203125,91.09466552734375,85.27911720390622,76.53847227580079,55.377254079585455,66.9700927734375,125.63909912109375,137.38726806640625,Catharanthus
110.49652099609375,109.9908447265625,96.209716796875,84.84970261465251,72.39262852807879,54.34242660584806,66.889892578125,105.17608642578125,128.0662841796875,Catharanthus
106.95184326171875,109.84423828125,94.17156982421875,81.9059977567346,70.55736031579048,50.67610431612417,65.58428955078125,109.92767333984375,125.63958740234375,Catharanthus
112.40704345703125,111.97833251953125,98.95965576171875,81.4224126331503,67.71894707338059,44.957366640112845,67.09716796875,106.9329833984375,131.67218017578125,Catharanthus
112.638916015625,109.87188720703125,96.20062255859375,80.55807914434492,67.37819236481904,44.9047477904524,68.36016845703125,102.8883056640625,129.75347900390625,Catharanthus
115.845947265625,117.3145751953125,106.81207275390625,79.84553461301292,67.94690681673536,43.29459291453532,72.3775634765625,99.515869140625,137.6279296875,Catharanthus
121.69329833984375,120.93316650390625,102.6302490234375,76.66279218165583,61.586252069177995,50.73179325349471,50.07232666015625,106.89996337890625,139.31134033203125,Catharanthus
120.45855712890625,131.614501953125,114.40789794921875,86.58968783477842,68.00943430106715,69.24673399920022,54.19140625,123.80450439453125,149.0516357421875,Catharanthus
129.53814697265625,129.13629150390625,88.76654052734375,82.18597616151418,69.52469713726416,52.37454202602965,54.55889892578125,136.64111328125,147.2686767578125,Catharanthus
103.0736083984375,100.80194091796875,77.23968505859375,83.14006972051325,75.8718708724773,53.086060957347534,75.28619384765625,136.279052734375,118.3798828125,Catharanthus
91.9034423828125,96.75543212890625,89.21563720703125,72.35671085886963,60.92074039189176,44.42305191139266,77.00341796875,115.33209228515625,116.59490966796875,Catharanthus
104.52716064453125,105.46484375,94.7149658203125,76.86958580778439,66.06564384205038,43.930703051003775,72.8353271484375,106.41815185546875,125.77685546875,Catharanthus
81.41424560546875,76.63397216796875,69.07855224609375,26.595580865520564,24.83616719367689,20.54114092882659,56.74346923828125,62.25244140625,88.344970703125,Catharanthus
49.01416015625,41.170166015625,38.011474609375,19.64654208496307,29.328284805301458,13.709189798631508,105.08282470703125,107.54876708984375,55.6273193359375,Catharanthus
41.1461181640625,30.71905517578125,31.58660888671875,16.777369112166575,18.20489163063292,11.936592687802133,110.61602783203125,115.67608642578125,45.4110107421875,Catharanthus
95.19830322265625,95.51416015625,91.62969970703125,39.05353077717705,43.94699004773364,44.63563997211613,67.57025146484375,39.37164306640625,101.60235595703125,Catharanthus
82.06475830078125,81.96575927734375,77.0765380859375,29.92141837470086,32.62606988988454,32.84328171240126,68.605224609375,39.37213134765625,87.0426025390625,Catharanthus
83.979736328125,84.974365234375,77.447998046875,28.37887078720786,38.273656161186494,31.37101927710305,94.66436767578125,42.86822509765625,90.767822265625,Catharanthus
67.74578857421875,66.32830810546875,63.82513427734375,26.566162671895164,30.244397392759616,27.17584386638497,82.48980712890625,40.1090087890625,71.02545166015625,Catharanthus
76.454833984375,75.40460205078125,71.7386474609375,28.40129969365566,36.34763999781791,32.12970471882796,71.450927734375,36.6602783203125,80.29461669921875,Catharanthus
75.440185546875,74.0030517578125,68.8404541015625,32.70381122913482,38.57570732682551,34.81775668891491,66.49603271484375,47.794677734375,79.11761474609375,Catharanthus
78.00433349609375,76.21881103515625,71.6995849609375,33.97432205147779,40.42650467728196,37.843230150016495,69.47613525390625,48.92706298828125,81.89837646484375,Catharanthus
77.05963134765625,76.04364013671875,70.42108154296875,32.14205751943776,40.25228499836063,36.67968330540699,64.1549072265625,47.48480224609375,81.30609130859375,Catharanthus
73.889404296875,72.71209716796875,66.7384033203125,31.380681445827665,38.61161258118423,34.42409207268565,70.0440673828125,51.57781982421875,78.40460205078125,Catharanthus
